Geneid	0_R1	0_R2	10_R1	10_R2	35_R1	35_R2	gene_length	Entity	Symbol
gene-PA1270	11491.75704179118	1777.874192857299	0.0	0.0	0.0	0.1030575515036974	2040	host	gene-PA1270
gene-PHIKZ066	6045.173895114494	0.0	193.374706634004	181.13108772541258	1102.3001036908704	1070.794003547984	831	phage	gene-PHIKZ066
gene-PA3564	7409.350305073959	2674.6779892543436	0.0	0.0	0.0	0.0	678	host	gene-PA3564
gene-PA4436	22326.842252622864	8059.696340953089	0.4452601308197765	0.45323677777722937	0.11604040919787599	0.11679855837085706	900	host	gene-PA4436
gene-PA1511	15228.866305169806	9321.712849856776	0.31691112513863096	0.3225884539339711	0.20647759643750177	0.2909572628455514	2529	host	gene-PA1511
gene-PA0086	15834.639895477208	8574.145043567116	0.0	0.4821667848693929	0.0	0.0	846	host	gene-PA0086
gene-PA2454	9826.955216823444	10642.204675554254	0.0	0.9575424882617521	0.0	0.12337875884245464	852	host	gene-PA2454
gene-PHIKZ112	0.0	0.0	2359.39471494175	2397.2284355043453	705.3238785157852	716.0259447952541	276	phage	gene-PHIKZ112
gene-PA3235	5367.029387649727	69747.37218132481	0.0	0.0	0.0	0.3369189183774723	312	host	gene-PA3235
gene-PA2122	19145.70905567924	1594.926716547445	0.0	0.0	0.18370513329479046	0.09245268472627206	1137	host	gene-PA2122
gene-PA4930	12438.352229873462	11786.464008357581	0.0	0.0	0.0	0.0	1077	host	alr
gene-PA3129	10465.707305916969	43446.80058795025	0.0	0.0	0.0	0.0	960	host	gene-PA3129
gene-PA4432	417563.0802971452	2620939.4207984856	54.04302351171332	57.08707506354415	10.098173014166306	10.699104583589959	393	host	rpsI
gene-PA1106	11726.282695705286	12699.101377552137	0.0	0.0	0.0	0.0	714	host	gene-PA1106
gene-PA2312	8631.511180137706	3115.8619874818646	0.0	0.7008816151194268	0.0	0.0	582	host	gene-PA2312
gene-PA4849	7725.5509524646595	10458.083487395877	0.0	0.0	0.0	0.0	867	host	gene-PA4849
gene-PA4215	16004.904840589868	2166.5850378906157	0.0	0.0	0.0	0.0	837	host	phzF1
gene-PA1754	20609.392848574953	26039.018947694596	4.110093515259475	5.020468923070848	0.5355711193748123	0.43125621552316457	975	host	cysB
gene-PA4370	22476.68683149953	21636.768700545206	4.183652235890517	2.1293002982822857	0.1557589385206389	0.2351648826258867	1341	host	icmP
gene-PA2642	9857.32549784674	41365.99115389831	2.6538683293893963	2.1010976453249044	0.19211988277794037	0.15470007731239346	2718	host	nuoG
gene-PA2127	6823.607045422636	7389.697134125692	0.0	0.0	0.17023042914113837	0.0	1227	host	gene-PA2127
gene-PA3477	18451.935745969313	32471.91707615397	1.1039507375696938	0.5618637741040033	0.1438517469395157	0.0	726	host	rhlR
gene-PA0506	13907.916685603945	15061.724889654859	0.0	0.0	0.05782744644412424	0.0	1806	host	gene-PA0506
gene-PA5090	16935.65784016905	6877.743400939741	0.0	0.0	0.0	0.0	2373	host	gene-PA5090
gene-PA0186	15767.543963716711	3415.125568200461	0.37733909391506476	0.0	0.0	0.0	1062	host	gene-PA0186
gene-PA4390	19934.680582698988	43176.94468367726	1.1926610646958298	0.4046756944439548	0.5180375410619463	0.20856885423367333	1008	host	gene-PA4390
gene-PA5185	3771.4260561862948	36758.75020367118	2.70766295768783	3.6748927927883464	0.0	0.0	444	host	gene-PA5185
gene-PA4770	17845.61103673231	23620.779684853635	0.9490446838076941	0.9660464179976469	0.18549976603568097	0.18671172741344821	1689	host	lldP
gene-PA2528	19607.88254035966	5662.550122449477	0.9384873951704891	0.6368666666658961	0.6522177566156965	0.9026586478309796	1281	host	gene-PA2528
gene-PA0594	25901.20910977131	86954.96052304377	2.479406760945391	2.5238242846063814	0.48462351869182546	0.24389490147046716	1293	host	surA
gene-PA4881	29377.42401660903	21209.727213034443	2.3434743727356655	4.770913450286624	0.6107389957782946	0.6147292545834581	342	host	gene-PA4881
gene-PA0339	19934.680582698988	2398.7191490931814	1.0601431686185154	1.0791351851838795	0.4144300328495571	0.27809180564489777	756	host	gene-PA0339
gene-PA1485	12240.593340253763	1325.6079508146527	0.0	0.0	0.0	0.0	1368	host	gene-PA1485
gene-PA4556	35377.038780564406	34055.05496177362	36.68692627177032	32.556444600899574	2.4515579408001966	3.7013627652736387	426	host	pilE
gene-PA1341	15691.555800036149	9710.477519220589	1.0729159778789794	1.0921368139210346	0.13980772192515178	0.0	747	host	gene-PA1341
gene-PA4404	7248.974757345086	51027.29826252767	0.0	0.0	0.452105490381335	0.4550593183280145	924	host	gene-PA4404
gene-PA1155	29518.661632073497	120604.83106354083	5.779819005833637	4.249094791661525	0.5857809118162008	0.8422972959436806	1248	host	nrdB
gene-PHIKZ011	0.0	0.0	1608.7951568830342	1734.2270391791878	467.82607076617364	473.95625528384625	342	phage	gene-PHIKZ011
gene-PA1328	11052.892204268745	1994.9743418200717	0.440851614673046	0.0	0.11489149425532276	0.0	909	host	gene-PA1328
gene-PA3640	25198.522985285603	80322.35706060575	1.592923807021347	1.5056417660401997	0.6820092193060855	0.5372335734264294	3522	host	dnaE
gene-PA1359	15292.357707275936	8280.509939335367	0.0	0.0	0.0	0.0	657	host	gene-PA1359
gene-PA1698	9656.938690580824	71114.96771429197	0.46220774825582334	0.0	0.0	0.0	867	host	popN
gene-PA2421	14545.174105943235	0.0	0.8702152393871854	1.3287071661221705	0.3401836100263465	1.1413539905946943	921	host	gene-PA2421
gene-PA2511	6684.683309168522	9049.060263046134	0.0	0.0	0.20845582490636402	0.20981776952848571	1002	host	gene-PA2511
gene-PA4804	15571.295562451569	22051.744280504696	0.28664815288826817	0.2917833333329803	0.07470412609305321	0.0	1398	host	gene-PA4804
gene-PA2072	7743.41349801949	3494.0880090837086	0.0	0.0	0.20122614311770398	0.0	2595	host	gene-PA2072
gene-PA4132	16555.92116190255	15368.065056902078	1.1320172817451946	0.5761484463269865	0.36877248685765673	0.2969454873835349	1416	host	gene-PA4132
gene-PA3173	13558.811084588784	4894.55243377718	2.163207113294461	2.7524500674730525	0.4228193047695886	0.5674423888462691	741	host	gene-PA3173
gene-PA5321	55082.67003114193	47721.8862293275	0.0	0.894546271928742	0.0	0.4610469409375936	456	host	dut
gene-PA3380	21889.0610319832	7901.663079365773	0.0	0.0	0.0	0.0	459	host	gene-PA3380
gene-PA2175	14435.458352988922	15633.031695814183	0.0	0.0	0.300104506546231	0.0	348	host	gene-PA2175
gene-PA4129	34243.623086844884	22250.69541980914	0.0	0.0	0.0	0.0	489	host	gene-PA4129
gene-PA1914	5458.885636338109	7389.697134125692	0.0	0.0	0.0	0.1713426284169052	1227	host	gene-PA1914
gene-PA3829	5436.731068008815	3925.1767894252057	0.8673898652333308	0.0	0.11302637259533375	0.0	924	host	gene-PA3829
gene-PA0219	26953.934309001444	4865.007851681945	0.0	0.27358356807478634	0.0	0.0	1491	host	gene-PA0219
gene-PA0675	9200.621807399533	6642.606874411887	43.302770964340894	56.77911282044411	16.258408981021084	23.873111930746607	546	host	vreI
gene-PA2193	0.0	11513.85191564727	0.0	0.0	0.0	0.0	315	host	hcnA
gene-PA1833a	13380.812993866442	4140.254969667683	0.457459038513469	0.0	0.0	0.0	876	host	gene-PA1833a
gene-PA2129	13449.904971459559	7282.858139415443	0.0	0.0	0.0	0.0	747	host	cupA2
gene-PA4965	22326.842252622864	34541.55574694181	3.0532123256213244	1.5539546666647863	0.39785283153557477	0.20022610006432637	525	host	gene-PA4965
gene-PA3689	10665.688974182898	15400.693645133291	0.0	0.0	0.443466531966405	0.22318195867042748	471	host	gene-PA3689
gene-PA4179	24549.18997684227	9794.769858797155	0.0	0.0	0.08058361749852498	0.0	1296	host	gene-PA4179
gene-PA4512	26047.98262806001	30223.861278574088	9.350462747215305	9.517972333321815	2.3208081839575194	2.569568284158855	900	host	lpxO1
gene-PA2254	5089.705680689103	1837.3167950500965	0.0	0.0	0.0	0.0	987	host	pvcA
gene-PA2279	10665.688974182898	11550.52023384997	0.0	0.0	0.0	0.0	471	host	arsC
gene-PA0037	18857.130280931473	6126.458367278531	0.0	0.0	0.0	0.0	888	host	trpI
gene-PHIKZ215	7065.456409057869	0.0	2483.8751854718416	2838.1801767898146	1498.2432579978927	1362.1077446464635	237	phage	gene-PHIKZ215
gene-PA1064	7542.8521123725895	46288.79655277111	0.0	0.0	0.31362272756182696	0.31567177938069474	666	host	gene-PA1064
gene-PA2101	11276.182955870134	10176.384268880163	7.196123326380226	5.493779124572477	1.0549128108897816	1.0618050760987003	891	host	gene-PA2101
gene-PA4103	47843.23339847757	34541.55574694181	0.0	0.0	0.16577201313982282	0.16685508338693864	630	host	gene-PA4103
gene-PA0290	37900.50382389684	18656.704492946967	0.0	0.4196636831270642	0.0	0.0	972	host	gene-PA0290
gene-PA1933	13669.495256707876	17270.777873470906	0.3634776578120624	0.554983809523138	0.04736343232566367	0.0953457619353935	2205	host	gene-PA1933
gene-PA4050	25961.444479794027	45687.232165286405	0.0	0.0	0.0	0.20371841576312275	516	host	pgpA
gene-PA3270	14239.057559070707	18504.404864433112	0.0	0.0	0.0	0.0	588	host	gene-PA3270
gene-PA0792	20297.12932056624	6105.830561328097	0.5397092494785168	0.2746889562286238	0.28131008290394177	0.14157401014649337	1485	host	prpD
gene-PA3404	13583.808892635592	2674.6779892543436	0.29552663549985164	1.2032834808245025	0.23105391211966456	0.23256350118091004	1356	host	gene-PA3404
gene-PA1952	8895.156275945365	4816.551598179137	0.0	0.0	0.0	0.0	753	host	gene-PA1952
gene-PA0358	26028.70210798003	21924.044450779133	0.6921141929841086	0.0	0.0	0.0	579	host	gene-PA0358
gene-PA3639	24651.087660624617	83902.20165660945	77.5342562184595	70.3446355414501	24.37946767374934	22.88072704993761	951	host	accA
gene-PA3452	20239.02685113714	55371.95959433419	0.0	0.5189734096685832	0.2657413951096397	0.1337388072948745	1572	host	mqoA
gene-PA2960	56286.15693938538	147309.5759796048	0.0	0.0	0.8776165401520033	0.8833504414602634	357	host	pilZ
gene-PA0519	25505.18007768869	9561.151195330993	1.173796478435263	1.194824545985666	0.3059061753898312	0.24632384893678114	1707	host	nirS
gene-PA1891	4293.623510119782	0.0	5.137616894074344	7.32151717947832	0.0	1.6172108082118668	390	host	gene-PA1891
gene-PA4553	17086.869070884844	21588.47234183863	0.0	1.387459523807845	0.17761287122123876	0.17877330362886285	588	host	pilX
gene-PA1261	9923.041001165717	5373.130893968726	0.0	0.0	0.15472054559716797	0.0	675	host	gene-PA1261
gene-PA4348	17043.39103253654	9228.659932389033	0.0	0.5189734096685832	0.6643534877740991	0.534955229179498	786	host	gene-PA4348
gene-PA1589	18857.130280931473	277732.7793166267	10.37937467113668	8.268508783773779	1.881736365370962	0.8286384208743237	888	host	sucD
gene-PA0734	12267.495743199375	13285.213748823773	1.4678905411640981	0.0	0.0	0.0	273	host	gene-PA0734
gene-PA2080	8031.238220367938	8697.514036999737	0.0	0.0	0.25044692632635107	0.4201386991757448	1251	host	kynU
gene-PA2568	16416.795773987404	13334.056446429744	0.9821914650436246	0.9997870098027118	0.25597149087766763	0.0	408	host	gene-PA2568
gene-PA3840	6625.175742618062	17937.00966087483	0.39637400369713044	0.4034748763595514	0.20660013507040237	0.10397497777821105	1011	host	gene-PA3840
gene-PA1146	11333.422463260338	4602.6184688183885	0.0	0.0	0.08835564152122537	0.0	1182	host	gene-PA1146
gene-PA5447	33607.157840989916	14241.610026553235	0.6993614620205914	0.3559451134376147	0.8201809027075004	0.6420863156513085	1146	host	wbpZ
gene-PA2152	9632.379718434024	7686.358908265889	0.24264857265382914	0.24699551922464813	0.0	0.09547566079361612	3303	host	gene-PA2152
gene-PA1177	9967.340291349492	32382.70851275795	0.0	0.0	0.0	0.0	168	host	napE
gene-PA2124	4089.165247733126	2214.202291470629	1.712538964691448	0.4980623931617905	0.19127539977671867	0.06417503207189948	1638	host	gene-PA2124
gene-PA3265	5315.914822053063	5756.925957823635	0.0	2.5899244444413103	0.0	0.0	315	host	gene-PA3265
gene-PA4018	0.0	32852.023128884866	0.0	0.0	0.0	0.0	276	host	gene-PA4018
gene-PA0193	18543.88891413859	8032.919941149258	0.0	0.0	0.0	0.0	903	host	gene-PA0193
gene-PA1950	10838.27293816644	5868.710927878463	0.43229138914541404	0.0	0.0	0.11339665861248258	927	host	rbsK
gene-PA0691	11107.88171772282	3007.3493809526453	0.6645673594325022	0.6764728026525811	0.3463892811876895	0.0	603	host	gene-PA0691
gene-PA0366	16382.379011358496	10137.982818808918	0.8401134543769367	0.0	0.2919255577305056	0.14691642562371957	1431	host	gene-PA0366
gene-PA3733a	28143.07846969269	30477.843306125127	0.0	1.1426137254888136	0.5850776934346689	0.8833504414602634	357	host	gene-PA3733a
gene-PA5429	49354.07234790317	169253.62316001486	7.030423118206996	5.7250961403439495	3.078124538722605	2.2867928270504643	1425	host	aspA
gene-PA3073	14731.787410088402	10635.962913281202	0.0	0.0	0.10208833653772081	0.0	1023	host	gene-PA3073
gene-PA1688	23096.733364782278	58363.31833103961	0.0	0.46886563218334065	0.0	0.0	870	host	gene-PA1688
gene-PA2475	5017.267921937723	0.0	0.30017536909198417	0.0	0.0	0.0	1335	host	gene-PA2475
gene-PA0093	34966.63229819127	12622.494269474095	0.0	0.0	0.16154117289727515	0.16259660098031145	1293	host	gene-PA0093
gene-PA1214	9425.027217336106	5670.518063522342	0.25061545824752895	0.0	0.0	0.0	1599	host	gene-PA1214
gene-PA2463	12820.18327226578	5339.904819536057	0.23600360290800873	0.4804630153115505	0.2460220689707618	0.18572208928228154	1698	host	gene-PA2463
gene-PA0812	24549.18997684227	11194.022695768179	0.0	0.31474776234529817	0.08058361749852498	0.0	1296	host	gene-PA0812
gene-PA2212	3302.7873154767553	3576.788316991016	0.0	0.40228116370760003	0.20598889206723547	0.1036673595007607	1014	host	gene-PA2212
gene-PA2531	5953.82460069943	6447.757072762471	0.0	0.0	0.0	0.0	1125	host	gene-PA2531
gene-PA3410	16225.902799871268	3514.4024742528004	1.5532330144875923	3.1621170542597397	0.6071881876633045	0.4074368315262455	516	host	gene-PA3410
gene-PHIKZ190	3797.082015752188	4112.089969874025	611.551159268795	647.4811111103276	1361.461862201202	1363.2060312712888	441	phage	gene-PHIKZ190
gene-PA4703	18401.243614799067	6642.606874411887	0.0	0.0	0.0	0.0	273	host	gene-PA4703
gene-PA0311	12068.563379796142	3267.4444625485494	0.0	0.0	0.0	0.0	555	host	gene-PA0311
gene-PA2112	6752.06922962385	7312.224502880827	0.0	0.0	0.0	0.0	744	host	gene-PA2112
gene-PA5481	32202.176325898363	7749.708020147201	4.281347411728619	2.6148275640993996	0.44630926614567684	0.22461261225164816	468	host	gene-PA5481
gene-PA1701	22875.862963752938	9909.462714286585	1.0949019610322372	1.1145166666653181	0.28534526851936715	0.0	366	host	gene-PA1701
gene-PA1853	11628.563673241077	23087.671810021868	0.4638126362706005	0.4721216435179472	0.12087542624778748	0.0	864	host	gene-PA1853
gene-PA0714	7021.019576296499	26612.20489937341	0.8401134543769367	1.7103274633102996	0.0	0.0	477	host	gene-PA0714
gene-PA2269	8330.911288292114	1503.6746904763227	0.0	0.0	0.0	0.0	1206	host	gene-PA2269
gene-PA1320	9967.340291349492	48574.06276913692	0.0	0.0	0.0	0.31285328135050994	336	host	cyoD
gene-PA0701a	10057.13614983012	19060.09269819987	27.076629576878297	17.149499699678948	4.390718185865578	3.1567177938069473	666	host	gene-PA0701a
gene-PA4833	24386.11411087449	17606.13278363539	0.0	0.0	0.1689908871813728	0.0	618	host	gene-PA4833
gene-PHIKZ040	0.0	3754.5169290154145	1249.493957170031	1203.4703260855003	292.3353414326615	291.85130455028445	483	phage	gene-PHIKZ040
gene-PA2720	18343.649738070428	8513.763740443404	0.0	0.0	0.0	0.0	639	host	gene-PA2720
gene-PA4818	27966.8170178992	11357.60966627001	0.2788685579247034	0.0	0.0	0.0	1437	host	gene-PA4818
gene-PA3951	26579.574110265316	17990.39361819886	0.0	0.0	0.0	0.0	504	host	gene-PA3951
gene-PA4801	0.0	9828.89797677206	1.0860003190726255	0.0	0.5660507765750048	0.2848745326118465	369	host	gene-PA4801
gene-PA1669	7594.164031504376	7196.157447279544	0.0	0.11562162698398708	0.029602145203539793	0.029795550604810473	3528	host	gene-PA1669
gene-PA2832	0.0	5520.33995955691	1.2198907693692504	0.0	0.0	0.0	657	host	tpm
gene-PA4282	5986.983277312237	6982.41019637025	18.405554912599673	18.17434603958197	5.6009603449469845	6.013391124044126	3636	host	gene-PA4282
gene-PA1825	10384.57779191761	14057.609897011202	0.0	0.0	0.16191685004354786	0.0	645	host	gene-PA1825
gene-PA3963a	22033.068012456773	21209.727213034443	0.5858685931839164	1.192728362571656	0.0	0.0	684	host	gene-PA3963a
gene-PA1277	9094.43676277917	20928.94671021423	0.2720530330874398	0.5538534962654533	0.0	0.21409104385696812	1473	host	cobQ
gene-PA0208	27154.267604541325	9802.333387645649	0.0	0.0	0.0	0.06313435587613894	1665	host	mdcA
gene-PA4936	29141.460771495706	9710.477519220589	0.0	0.0	0.4194231657754554	0.4221634639910496	747	host	gene-PA4936
gene-PHIKZ171	6592.571531286279	14278.9895804287	2990.254847056593	3259.022247765085	475.5829369094051	569.8758007441069	762	phage	gene-PHIKZ171
gene-PA0450	21666.528988219972	11173.331341432195	0.0	0.0	0.06434773153301811	0.0647681469709004	1623	host	gene-PA0450
gene-PA0475	23501.939213287227	9544.3772458655	0.0	0.0	0.0	0.0	570	host	gene-PA0475
gene-PA1917	14435.458352988922	0.0	0.0	0.0	0.300104506546231	0.30206523716600964	348	host	gene-PA1917
gene-PA5426	23824.374354932937	66345.0613432114	17.919005264698324	16.581833333313266	2.9717665770187756	2.777526692965503	492	host	purE
gene-PA1127	18605.701877185722	12822.244178789006	0.0	0.0	0.0	0.0	990	host	gene-PA1127
gene-PA0943	42037.98750493845	118872.09038434997	29.063004354763653	28.44582287304787	6.117611530934048	6.450799039729343	717	host	gene-PA0943
gene-PA1383	10199.138902776225	12049.379911723887	1.3313425838465078	1.1293275193784784	0.34696467866474545	0.34923156987963905	1806	host	gene-PA1383
gene-PA0205	30908.49497512937	23627.77428943902	0.8702152393871854	0.8858047774147805	0.2267890733508977	0.22827079811893888	921	host	gene-PA0205
gene-PA0788a	15947.744466159189	17270.777873470906	0.0	0.0	0.0	0.0	210	host	gene-PA0788a
gene-PA1184	13155.546781848489	8141.10741510413	0.0	0.0	0.0	0.0	891	host	gene-PA1184
gene-PA1748	12134.1533981646	23653.45665279711	0.0	0.0	0.15135705547549044	0.30469189140223585	690	host	gene-PA1748
gene-PA1148	2620.5213911529186	2837.921246814468	0.0	0.0	0.0	0.10967000785995967	1917	host	toxA
gene-PA4870	31357.924512110763	13583.757878010823	0.0	0.0	0.39114744673441343	0.39370300574446193	267	host	gene-PA4870
gene-PA3037	13519.714166813153	4183.233394958351	0.9244154965116467	0.0	0.0	0.0	867	host	gene-PA3037
gene-PA4318	10491.93714878894	13634.824636950714	2.008692319487713	0.0	0.1308726419524917	0.0	798	host	gene-PA4318
gene-PA3725	18540.64697551724	17965.23222852306	0.0	0.23771159673630912	0.0	0.18377395547862124	1716	host	recJ
gene-PHIKZ084	0.0	2920.1798336786555	153.90513217466187	154.69168285005438	2874.6068324917305	2884.9243917601693	1242	phage	gene-PHIKZ084
gene-PA2469	9150.345185501174	13873.247800001218	0.0	0.0	0.2282762148154937	0.3446514837172831	915	host	gene-PA2469
gene-PA1185	13289.787055132658	8635.388936735453	0.0	0.0	0.0	0.0	630	host	gene-PA1185
gene-PA3087	6827.780505389255	22182.6504796874	0.0	0.0	0.0	0.0	981	host	gene-PA3087
gene-PA1649	4395.047687524187	2379.831596738117	0.0	0.0	0.0	0.0	762	host	gene-PA1649
gene-PA5271	7156.039183532969	54247.9561410304	0.0	0.0	3.124164863019738	2.2461261225164817	234	host	gene-PA5271
gene-PA3336	8609.322205381568	4661.778089240219	0.0	0.0	0.0	0.0900760090263679	1167	host	gene-PA3336
gene-PA0782	17886.72565007487	42729.30435236676	1.258982462261385	0.38446098020688635	0.4265387331495913	0.46235056094024474	3183	host	putA
gene-PA5109	24992.733864876343	63154.33700000555	0.0	0.0	0.0	0.0	603	host	gene-PA5109
gene-PA3061	14688.712008304516	6628.039754073263	0.0	0.0	0.07634237447228683	0.07684115682293226	1368	host	pelD
gene-PA3685	19671.22665429327	85212.64853871107	0.0	0.0	0.15335736898397706	0.0	681	host	gene-PA3685
gene-PA2981	16761.893583050198	27228.703854571246	0.40113525299078967	0.0	0.0	0.10522392646023158	999	host	lpxK
gene-PA2684	3811.486727496316	6879.482840343115	0.0	0.10316466868980942	0.05282567945275083	0.0	3954	host	gene-PA2684
gene-PHIKZ142	0.0	9158.745841992146	174.0562329568217	180.2646275250344	2776.7942464646276	2752.464208516856	396	phage	gene-PHIKZ142
gene-PA2755	7110.459316121932	50052.2543466832	0.0	0.0	0.2217332659832025	0.22318195867042748	471	host	eco
gene-PA3056	14042.039152592997	19008.71778526672	0.0	0.0	0.0	0.22037463843557936	477	host	gene-PA3056
gene-PA2149	34455.003476269856	7462.681797178786	0.0	0.0	0.0	0.4325872532253965	243	host	gene-PA2149
gene-PA0410	28064.466518660025	60785.41933121045	0.0	0.7596147113584849	0.0	0.0	537	host	pilI
gene-PA2836	11006.18984284226	8513.763740443404	0.0	0.0	0.09806231763200787	0.0	1065	host	gene-PA2836
gene-PA0153	27908.552815778585	20149.24085238272	0.5565751635247206	0.5665459722215367	0.2901010229946899	0.2919963959271426	720	host	pcaH
gene-PA2811	15027.682285419236	16274.386842309123	0.5137616894074344	0.0	0.2677855596874061	0.2695351347019778	780	host	gene-PA2811
gene-PA3700	21125.99615537024	86697.92876722447	4.523559097969841	4.062879482066797	0.6241217227774206	0.6979993528138868	1506	host	lysS
gene-PA1695	19611.415492168733	26139.555700388395	0.3610217276917106	0.36748927927883457	0.0	0.18940306762841683	1110	host	pscP
gene-PA4639	39869.361165397975	74017.61945773245	2.0445618251928512	0.6937297619039225	0.8880643561061938	0.7150932145154514	588	host	gene-PA4639
gene-PA4045	18885.486867820095	34087.061592376784	0.5021730798719283	0.0	0.0	0.0	798	host	gene-PA4045
gene-PA2630	10018.454856946159	20149.240852382725	0.6850155858765793	0.6972873504265067	0.0	0.08984504490065928	1170	host	gene-PA2630
gene-PA4598	16574.044775653947	7527.015260947569	0.0	0.0	0.1333797806872138	0.06712560825911325	3132	host	mexD
gene-PA0729.1	1651884.6126095974	12252916.73455706	0.0	0.0	1.4113022740282215	2.8410460144262526	74	host	gene-PA0729.1
gene-PA1571	55817.10563155717	191417.78809763587	2.2263006540988823	2.2661838888861467	0.0	0.0	180	host	gene-PA1571
gene-PA5036	27494.25581041615	36301.263883847416	1.352004445809038	0.7339866846594808	0.6342289571543829	0.49651209024048554	4446	host	gltB
gene-PA2235	6735.095702148677	12764.224974360095	0.8059006892665638	0.2050845148313255	0.10501394497545338	0.052850026412152515	1989	host	pslE
gene-PA0236	19321.305795539018	16274.386842309123	0.0	0.0	0.0	0.1347675673509889	780	host	gene-PA0236
gene-PA4472	16124.941626894291	8059.696340953088	0.0	0.0	0.0	0.0	1350	host	pmbA
gene-PA2550	8168.356921691292	8846.008179094853	0.0	0.0	0.0	0.08546235978355395	1230	host	gene-PA2550
gene-PA3831	13504.1384592477	25592.785760082894	0.538621125991665	0.5482702956982612	0.1403714627393661	0.14128857867442385	1488	host	pepA
gene-PA0385	72355.50730016669	67164.13617460908	1.2368336967216014	2.5179820987623853	0.3223344699940999	0.32444043991904736	324	host	gene-PA0385
gene-PA3870	6765.7097735220805	0.0	0.0	0.0	0.0	0.0	990	host	moaA1
gene-PA0944	32539.11987489879	37949.24286098988	0.0	0.0	0.31221634761760353	0.31425621086329253	669	host	purN
gene-PA0613	9302.850938592861	5037.31021309568	1.1131503270494412	1.1330919444430734	0.87030306898407	0.0	360	host	gene-PA0613
gene-PA1462	19100.910672395985	45967.84985334461	0.5079012899084903	0.0	0.26473097155408964	0.1332302947196088	789	host	gene-PA1462
gene-PA4787	15040.537445629176	30766.804894356854	0.0	0.0	0.0	0.0	1002	host	gene-PA4787
gene-PA1574	23751.959843215816	64306.08782675337	1.4210429707014143	1.446500354608179	0.0	0.0	282	host	gene-PA1574
gene-PA0080	10803.31076739816	23399.118409218645	1.7235876031733282	3.5089298924688723	1.3475660422979145	1.582432081153547	465	host	gene-PA0080
gene-PA1840	18451.935745969313	29974.077301065212	0.0	0.0	0.0	0.5791664051447458	363	host	gene-PA1840
gene-PA4234	18291.017701673063	28754.202062068365	6.9189470645356375	8.767688195902005	2.759946307560475	3.14837551633917	2838	host	uvrA
gene-PA5376	8521.69551626827	7690.549943657528	0.6797864592668342	2.0758936386743327	0.44290232518273276	0.7132736389059972	1179	host	gene-PA5376
gene-PA0066	30838.179906937654	16698.265899764687	0.7380002168283588	0.0	0.0	0.0	543	host	gene-PA0066
gene-PA2793	8089.435598776401	8760.539501035966	0.0	0.3941189371975908	0.0	0.10156396380074527	1035	host	gene-PA2793
gene-PA3633	9500.783937286325	18005.704591490947	0.0	0.5786001418432716	0.0	0.0	705	host	ygbP
gene-PA1865	7973.8722330795945	4317.694468367727	0.0	0.24280541666637287	0.06216450492743356	0.062570656270102	1680	host	gene-PA1865
gene-PA4345	11333.422463260338	6136.824625091184	2.71224445169407	0.6902082910313138	0.35342256608490147	0.5335974747907175	591	host	gene-PA4345
gene-PA5382	5619.1717078748825	6085.34119702834	0.0	0.0	0.11681920389047917	0.2351648826258867	894	host	gene-PA5382
gene-PA5406	75428.52112372589	294070.00162936945	4.813623035889475	3.6748927927883464	0.31362272756182696	0.31567177938069474	333	host	gene-PA5406
gene-PA4009	27323.05870076225	12681.340396604512	0.0	0.0	0.6086035447441048	0.49006388127632333	858	host	gene-PA4009
gene-PA1120	10241.670758083883	8318.493929882776	1.2254865985865409	0.6237203363906826	0.1596886365108385	0.08036598053040624	1308	host	tpbB
gene-PA4202	7928.566140846187	6869.059381494109	0.0	0.0	0.0	0.0	1056	host	gene-PA4202
gene-PA5360	19414.645437063366	18397.132952175532	2.323096334711878	2.3647136231855446	0.756785277377452	0.7617297285055895	690	host	phoB
gene-PHIKZ290	3245.1805599742534	3514.4024742528004	2128.7058463552453	2174.746004067136	412.8879676110471	414.3632576621917	516	phage	gene-PHIKZ290
gene-PA0349	17694.183341415817	5226.027886785145	1.1548533652386135	0.0	0.10032312034398501	0.0	1041	host	gene-PA0349
gene-PA3769	18039.748968373988	63205.79354834884	6.856667413764618	10.85700266158382	1.720751315101583	1.7986089787147186	1578	host	guaA
gene-PA4795	22149.645091887764	19189.75319274545	0.0	0.0	0.0	0.0	378	host	gene-PA4795
gene-PA0051	21011.34909207553	6925.270996727286	0.0	0.0	0.05697565099732045	0.05734790100042081	1833	host	phzH
gene-PA3520	8587.247020239563	9299.64962417664	0.0	4.18372410255904	0.0	0.0	195	host	gene-PA3520
gene-PA1670	13782.001390507941	2487.5605990595955	0.0	0.0	0.0	0.0	729	host	stp1
gene-PA3045	16101.088162949181	5812.281015110401	0.642202111759293	0.0	0.0	0.0	624	host	gene-PA3045
gene-PA0785	20964.17112922335	11351.684987257871	0.0	0.0	0.0	0.0	639	host	azoR1
gene-PA2119	15209.020608053725	8235.384544570596	0.0	0.0	0.0	0.0	1101	host	gene-PA2119
gene-PA4728	44516.71001289835	18542.246183174284	0.0	0.8341781186083976	0.0	0.6449000155446095	489	host	folK
gene-PA0105	35722.94760419658	14507.45341371556	0.0	0.0	0.0	0.0	1125	host	coxB
gene-PA4514	15545.878226295763	11223.715063661464	2.1259104389273147	2.3443281609167035	0.4155293167563198	0.5111873244347854	2262	host	gene-PA4514
